Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2015,2016,2017]_[8:1:1]",2015,8,True,-0.043008086598130824,-0.007948311079580226,0.22962087967224815,0.13631448313518948,-0.09556509383264977
"[2015,2016,2017]_[8:1:1]",2016,1,True,-0.043008086598130824,-0.007948311079580226,0.22962087967224815,0.13631448313518948,-0.09556509383264977
"[2015,2016,2017]_[8:1:1]",2017,1,True,-0.043008086598130824,-0.007948311079580226,0.22962087967224815,0.13631448313518948,-0.09556509383264977
"[2015,2017,2018]_[8:1:1]",2015,8,False,-0.1395988980860946,-0.08066434072360071,0.3030016524295974,0.221300275257846,-0.6078492694303423
"[2015,2017,2018]_[8:1:1]",2017,1,False,-0.1395988980860946,-0.08066434072360071,0.3030016524295974,0.221300275257846,-0.6078492694303423
"[2015,2017,2018]_[8:1:1]",2018,1,False,-0.1395988980860946,-0.08066434072360071,0.3030016524295974,0.221300275257846,-0.6078492694303423
"[2015,2018,2019]_[8:1:1]",2015,8,False,-0.15038774061005555,-0.2360052913778675,0.2360052913778675,0.19319651599396154,-0.6271407514932057
"[2015,2018,2019]_[8:1:1]",2018,1,False,-0.15038774061005555,-0.2360052913778675,0.2360052913778675,0.19319651599396154,-0.6271407514932057
"[2015,2018,2019]_[8:1:1]",2019,1,False,-0.15038774061005555,-0.2360052913778675,0.2360052913778675,0.19319651599396154,-0.6271407514932057
"[2016,2010,2011]_[8:1:1]",2016,8,False,-0.05820049784901227,-0.24749652510766293,0.24749652510766293,0.1528485114783376,-0.4827260963958092
"[2016,2010,2011]_[8:1:1]",2010,1,False,-0.05820049784901227,-0.24749652510766293,0.24749652510766293,0.1528485114783376,-0.4827260963958092
"[2016,2010,2011]_[8:1:1]",2011,1,False,-0.05820049784901227,-0.24749652510766293,0.24749652510766293,0.1528485114783376,-0.4827260963958092
"[2016,2011,2012]_[8:1:1]",2016,8,False,-0.06890164263784682,-0.004924747818075345,0.31604181774486506,0.19247173019135594,-0.5038306237424095
"[2016,2011,2012]_[8:1:1]",2011,1,False,-0.06890164263784682,-0.004924747818075345,0.31604181774486506,0.19247173019135594,-0.5038306237424095
"[2016,2011,2012]_[8:1:1]",2012,1,False,-0.06890164263784682,-0.004924747818075345,0.31604181774486506,0.19247173019135594,-0.5038306237424095
"[2016,2012,2013]_[8:1:1]",2016,8,False,-0.06748612337995696,-0.007383065857903001,0.30890609395698815,0.18819610866847256,-0.4970991352955245
"[2016,2012,2013]_[8:1:1]",2012,1,False,-0.06748612337995696,-0.007383065857903001,0.30890609395698815,0.18819610866847256,-0.4970991352955245
"[2016,2012,2013]_[8:1:1]",2013,1,False,-0.06748612337995696,-0.007383065857903001,0.30890609395698815,0.18819610866847256,-0.4970991352955245
"[2016,2013,2014]_[8:1:1]",2016,8,False,-0.06557146666496272,-0.03729472150365704,0.27373590635562967,0.1696536865102962,-0.49145369254848303
"[2016,2013,2014]_[8:1:1]",2013,1,False,-0.06557146666496272,-0.03729472150365704,0.27373590635562967,0.1696536865102962,-0.49145369254848303
"[2016,2013,2014]_[8:1:1]",2014,1,False,-0.06557146666496272,-0.03729472150365704,0.27373590635562967,0.1696536865102962,-0.49145369254848303
"[2016,2014,2015]_[8:1:1]",2016,8,False,-0.07097934400431227,-0.04736827726032379,0.2685633074245969,0.16977132571445458,-0.5056243109232712
"[2016,2014,2015]_[8:1:1]",2014,1,False,-0.07097934400431227,-0.04736827726032379,0.2685633074245969,0.16977132571445458,-0.5056243109232712
"[2016,2014,2015]_[8:1:1]",2015,1,False,-0.07097934400431227,-0.04736827726032379,0.2685633074245969,0.16977132571445458,-0.5056243109232712
"[2016,2017,2018]_[8:1:1]",2016,8,True,-0.06443621633986396,0.15809409572980812,0.47520685437577004,0.269821535357817,-0.48470170372431387
"[2016,2017,2018]_[8:1:1]",2017,1,True,-0.06443621633986396,0.15809409572980812,0.47520685437577004,0.269821535357817,-0.48470170372431387
"[2016,2017,2018]_[8:1:1]",2018,1,True,-0.06443621633986396,0.15809409572980812,0.47520685437577004,0.269821535357817,-0.48470170372431387
"[2016,2018,2019]_[8:1:1]",2016,8,False,-0.07082763058808794,0.15074779490507995,0.477822959654606,0.27432529512134696,-0.5024578882388194
"[2016,2018,2019]_[8:1:1]",2018,1,False,-0.07082763058808794,0.15074779490507995,0.477822959654606,0.27432529512134696,-0.5024578882388194
"[2016,2018,2019]_[8:1:1]",2019,1,False,-0.07082763058808794,0.15074779490507995,0.477822959654606,0.27432529512134696,-0.5024578882388194
"[2017,2010,2011]_[8:1:1]",2017,8,False,-0.06583664338843731,-0.2500986538904561,0.2500986538904561,0.1579676486394467,-0.40703033041763315
"[2017,2010,2011]_[8:1:1]",2010,1,False,-0.06583664338843731,-0.2500986538904561,0.2500986538904561,0.1579676486394467,-0.40703033041763315
